order_id,customer_id,order_date,status,region_code
1182,575.0,2025-12-18 20:40:07,DELIVERED,NORTH
1183,475.0,2025-06-09 17:49:16,SHIPPED,NORTH
1185,384.0,2026-06-03 16:47:25,CANCELLED,EAST
1186,658.0,2026-04-18 21:25:12,DELIVERED,SOUTH
1187,389.0,2025-02-03 01:05:41,SHIPPED,EAST
1188,856.0,2025-11-22 03:47:39,SHIPPED,EAST
1189,451.0,2026-03-17 13:27:07,DELIVERED,EAST
1190,536.0,2024-10-24 11:04:28,DELIVERED,NORTH
1191,600.0,2025-08-24 07:33:59,SHIPPED,WEST
1192,831.0,2024-08-30 16:43:20,DELIVERED,EAST
1193,792.0,2026-04-12 13:41:38,SHIPPED,NORTH
1194,647.0,2024-08-05 13:56:59,DELIVERED,EAST
1195,675.0,2025-03-25 17:04:19,DELIVERED,EAST
1196,9.0,2025-12-26 13:14:18,DELIVERED,NORTH
1197,367.0,2024-09-15 19:48:54,SHIPPED,NORTH
1198,632.0,2025-12-27 14:54:50,DELIVERED,WEST
1199,250.0,2024-11-03 20:28:14,DELIVERED,WEST
1200,995.0,2025-01-22 23:37:16,CANCELLED,NORTH
1201,793.0,2025-04-03 04:15:45,DELIVERED,SOUTH
1202,945.0,2024-08-12 20:04:49,DELIVERED,SOUTH
1203,582.0,2024-12-25 18:58:52,DELIVERED,NORTH
1204,317.0,2024-11-09 06:15:29,DELIVERED,WEST
1205,1.0,2026-03-09 03:12:08,SHIPPED,EAST
1206,242.0,2026-05-09 12:41:50,DELIVERED,SOUTH
1208,704.0,2024-08-09 08:09:33,DELIVERED,WEST
1209,724.0,2024-09-28 09:33:56,DELIVERED,EAST
1210,137.0,2025-06-01 17:46:14,SHIPPED,WEST
1211,547.0,2024-09-02 09:38:38,DELIVERED,NORTH
1212,624.0,2025-04-15 06:06:17,DELIVERED,NORTH
1213,770.0,2024-10-17 05:15:24,SHIPPED,WEST
1214,217.0,2026-02-13 02:31:31,DELIVERED,SOUTH
1215,292.0,2026-01-18 17:22:31,DELIVERED,EAST
1216,432.0,2026-02-16 16:14:16,DELIVERED,NORTH
1217,85.0,2025-03-20 06:51:38,DELIVERED,WEST
1218,13.0,2026-04-29 06:03:28,DELIVERED,WEST
1220,265.0,2025-12-23 20:54:00,DELIVERED,WEST
1221,800.0,2025-11-21 10:16:07,DELIVERED,EAST
1222,184.0,2025-06-08 11:44:32,DELIVERED,NORTH
1223,346.0,2025-04-10 03:10:51,SHIPPED,WEST
1224,476.0,2025-02-03 23:13:09,DELIVERED,EAST
1225,614.0,2026-04-12 11:37:35,DELIVERED,EAST
1226,25.0,2026-04-02 14:54:47,DELIVERED,NORTH
1227,305.0,2025-01-31 08:09:25,DELIVERED,NORTH
1228,406.0,2024-11-26 17:05:11,PLACED,SOUTH
1229,442.0,2026-07-06 02:27:34,DELIVERED,SOUTH
1230,926.0,2025-12-04 23:35:18,DELIVERED,WEST
1232,743.0,2025-10-19 02:00:28,DELIVERED,WEST
1233,189.0,2024-09-29 00:21:08,DELIVERED,NORTH
1234,444.0,2024-10-18 13:53:30,DELIVERED,EAST
1235,553.0,2024-08-02 23:31:57,DELIVERED,EAST
1236,221.0,2026-04-18 23:26:15,DELIVERED,SOUTH
1237,688.0,2025-09-04 20:34:24,SHIPPED,EAST
1238,417.0,2025-06-06 20:59:00,DELIVERED,EAST
1239,614.0,2024-07-26 06:00:52,PLACED,SOUTH
1241,651.0,2024-12-09 16:01:11,DELIVERED,NORTH
1242,328.0,2025-06-14 12:48:03,DELIVERED,WEST
1243,715.0,2025-11-18 09:03:46,DELIVERED,NORTH
1244,575.0,2025-12-13 06:27:15,DELIVERED,EAST
1245,769.0,2024-10-19 17:09:17,PLACED,SOUTH
1246,579.0,2025-09-24 05:03:32,PLACED,EAST
1247,503.0,2026-05-24 21:39:25,DELIVERED,WEST
1248,871.0,2026-01-13 21:02:47,SHIPPED,NORTH
1249,183.0,2025-01-25 21:11:05,RETURNED,WEST
1250,361.0,2026-04-10 16:20:53,DELIVERED,EAST
1251,646.0,2025-04-24 06:33:47,RETURNED,EAST
1252,546.0,2026-02-24 21:18:40,DELIVERED,WEST
1253,947.0,2026-04-24 18:35:04,SHIPPED,EAST
1255,669.0,2024-08-22 14:23:32,SHIPPED,NORTH
1256,142.0,2026-06-05 22:17:41,PLACED,WEST
1257,333.0,2026-06-16 15:37:44,DELIVERED,NORTH
1258,24.0,2026-03-07 11:42:04,DELIVERED,SOUTH
1259,166.0,2026-07-10 11:13:11,SHIPPED,WEST
1260,944.0,2025-04-04 13:07:47,PLACED,NORTH
1261,473.0,2025-09-11 20:54:47,DELIVERED,SOUTH
1262,997.0,2024-09-02 17:57:37,DELIVERED,EAST
1263,931.0,2026-02-11 04:29:56,RETURNED,NORTH
1264,699.0,2025-09-04 02:44:34,RETURNED,WEST
1265,428.0,2024-12-04 02:32:45,DELIVERED,NORTH
1266,848.0,2024-08-21 15:11:33,DELIVERED,NORTH
1267,734.0,2025-08-03 09:58:28,DELIVERED,NORTH
1268,868.0,2025-11-14 10:30:23,DELIVERED,NORTH
1269,376.0,2026-06-12 15:43:28,CANCELLED,WEST
1270,100.0,2024-08-14 07:23:53,DELIVERED,WEST
1271,776.0,2026-03-17 05:39:02,DELIVERED,WEST
1272,582.0,2024-12-16 18:02:54,SHIPPED,EAST
1274,163.0,2025-04-24 00:56:19,DELIVERED,EAST
1275,825.0,2025-12-08 17:44:24,SHIPPED,WEST
1276,234.0,2025-07-24 18:52:46,DELIVERED,NORTH
1277,739.0,2025-07-05 14:21:13,DELIVERED,WEST
1278,175.0,2026-01-13 12:47:17,DELIVERED,EAST
1279,388.0,2025-07-05 04:47:04,SHIPPED,WEST
1280,919.0,2024-09-15 11:49:11,PLACED,SOUTH
1281,230.0,2025-04-19 20:01:47,DELIVERED,NORTH
1282,366.0,2025-04-23 01:43:56,DELIVERED,NORTH
1283,867.0,2025-07-16 06:57:27,DELIVERED,SOUTH
1284,34.0,2026-06-23 14:06:09,DELIVERED,NORTH
1285,985.0,2025-07-09 20:37:38,DELIVERED,NORTH
1286,536.0,2024-07-21 04:32:16,DELIVERED,SOUTH
1287,735.0,2026-06-06 23:53:13,DELIVERED,EAST
1288,195.0,2026-04-17 09:09:39,CANCELLED,SOUTH
1289,63.0,2025-09-22 06:21:23,DELIVERED,WEST
1290,550.0,2025-01-13 16:24:22,DELIVERED,NORTH
1291,120.0,2025-12-10 16:01:15,PLACED,SOUTH
1292,308.0,2025-05-18 11:16:31,DELIVERED,NORTH
1293,454.0,2024-10-30 04:15:28,DELIVERED,WEST
1294,258.0,2025-11-11 21:35:17,DELIVERED,SOUTH
1295,495.0,2024-11-12 09:01:10,SHIPPED,SOUTH
1296,695.0,2026-07-07 06:39:55,DELIVERED,SOUTH
1297,327.0,2025-07-23 19:09:19,DELIVERED,SOUTH
1298,443.0,2025-03-13 16:07:44,DELIVERED,EAST
1299,552.0,2024-10-06 12:06:27,SHIPPED,SOUTH
1300,514.0,2025-04-02 04:05:48,DELIVERED,EAST
1301,216.0,2025-12-08 12:29:19,SHIPPED,WEST
1302,873.0,2026-04-18 03:17:24,DELIVERED,WEST
1303,808.0,2026-01-28 01:44:34,SHIPPED,EAST
1304,877.0,2026-01-28 15:42:28,DELIVERED,EAST
1305,323.0,2026-04-21 01:47:08,DELIVERED,WEST
1307,786.0,2024-07-22 18:09:41,SHIPPED,EAST
1308,383.0,2025-01-12 10:37:55,DELIVERED,SOUTH
1309,633.0,2024-11-29 03:53:51,SHIPPED,SOUTH
1310,741.0,2025-03-04 21:52:44,DELIVERED,NORTH
1311,400.0,2026-01-04 01:10:57,DELIVERED,EAST
1312,601.0,2025-04-19 12:50:59,DELIVERED,EAST
1313,449.0,2025-10-19 05:09:25,SHIPPED,NORTH
1314,794.0,2025-03-23 14:02:57,DELIVERED,EAST
1315,576.0,2026-04-10 07:07:41,DELIVERED,EAST
1317,717.0,2025-01-04 06:47:14,DELIVERED,WEST
1318,220.0,2025-12-30 04:12:31,DELIVERED,EAST
1319,995.0,2024-10-05 07:52:06,DELIVERED,NORTH
1320,658.0,2024-07-16 20:56:01,DELIVERED,NORTH
1321,62.0,2025-09-22 06:25:14,PLACED,WEST
1322,983.0,2025-11-26 10:35:02,DELIVERED,WEST
1323,342.0,2026-03-24 22:51:18,DELIVERED,NORTH
1324,818.0,2024-07-18 00:16:07,DELIVERED,WEST
1325,196.0,2025-01-19 02:21:12,DELIVERED,EAST
1326,911.0,2025-03-22 22:54:20,DELIVERED,NORTH
1327,590.0,2026-04-26 14:28:52,DELIVERED,WEST
1330,670.0,2025-08-30 10:22:26,DELIVERED,EAST
1331,733.0,2025-05-16 01:54:05,DELIVERED,SOUTH
1332,104.0,2025-05-17 10:55:03,DELIVERED,SOUTH
1333,978.0,2026-05-02 16:25:03,CANCELLED,SOUTH
1334,168.0,2025-11-17 11:40:13,CANCELLED,SOUTH
1335,28.0,2024-11-26 09:47:16,DELIVERED,WEST
1337,409.0,2026-01-15 03:33:32,DELIVERED,NORTH
1338,180.0,2026-04-17 11:27:10,DELIVERED,SOUTH
1339,124.0,2026-02-18 00:46:21,DELIVERED,EAST
1340,216.0,2025-07-15 01:17:34,DELIVERED,EAST
1342,103.0,2025-05-06 16:27:07,DELIVERED,WEST
1343,668.0,2026-05-21 21:54:02,PLACED,WEST
1344,17.0,2024-08-30 03:19:16,DELIVERED,EAST
1346,482.0,2025-03-28 16:03:50,DELIVERED,EAST
1347,425.0,2024-12-22 01:31:51,SHIPPED,SOUTH
1348,830.0,2026-04-04 23:20:22,CANCELLED,SOUTH
1350,30.0,2024-10-08 07:17:58,DELIVERED,NORTH
1351,148.0,2024-08-12 04:17:55,DELIVERED,SOUTH
1352,16.0,2026-04-25 09:02:19,DELIVERED,NORTH
1353,488.0,2026-02-04 12:56:17,DELIVERED,WEST
1355,673.0,2025-09-22 20:40:30,DELIVERED,NORTH
1356,767.0,2025-05-09 01:24:58,SHIPPED,SOUTH
1357,147.0,2026-06-05 18:16:51,PLACED,WEST
1358,630.0,2025-01-27 01:23:53,SHIPPED,EAST
1359,998.0,2026-03-14 17:22:58,DELIVERED,EAST
1360,135.0,2026-02-21 15:01:54,SHIPPED,NORTH
1361,819.0,2025-05-16 18:48:31,SHIPPED,SOUTH
1363,586.0,2025-08-04 15:29:31,SHIPPED,WEST
1364,220.0,2024-07-17 09:58:35,DELIVERED,EAST
1365,527.0,2024-07-22 14:16:53,DELIVERED,EAST
1366,893.0,2025-11-06 11:11:56,DELIVERED,EAST
1367,270.0,2024-10-19 12:05:52,DELIVERED,SOUTH
1368,999.0,2026-02-10 22:17:10,DELIVERED,EAST
1369,356.0,2026-02-10 20:22:21,RETURNED,NORTH
1370,996.0,2025-12-29 18:48:16,CANCELLED,SOUTH
1372,799.0,2026-05-07 22:47:26,DELIVERED,EAST
1373,711.0,2024-12-09 00:16:23,DELIVERED,NORTH
1374,651.0,2025-08-03 23:10:18,DELIVERED,SOUTH
1375,979.0,2025-01-24 08:19:31,SHIPPED,WEST
1376,923.0,2024-12-09 15:48:26,DELIVERED,EAST
1377,961.0,2026-02-01 06:46:36,DELIVERED,EAST
1378,752.0,2025-12-18 05:53:05,PLACED,WEST
1379,493.0,2024-10-04 18:16:08,DELIVERED,SOUTH
1380,164.0,2024-11-14 06:30:25,SHIPPED,EAST
1381,987.0,2026-01-23 11:50:31,DELIVERED,SOUTH
1382,146.0,2026-05-27 06:17:19,PLACED,NORTH
1383,537.0,2025-06-17 10:36:35,DELIVERED,WEST
1384,128.0,2024-10-01 19:59:15,SHIPPED,EAST
1385,973.0,2025-09-14 17:35:55,DELIVERED,NORTH
1386,437.0,2025-03-27 07:27:36,DELIVERED,WEST
1387,231.0,2024-10-29 14:08:09,DELIVERED,EAST
1388,871.0,2025-05-06 16:48:05,RETURNED,WEST
1389,108.0,2025-03-20 19:44:07,DELIVERED,EAST
1390,656.0,2024-12-07 17:55:02,DELIVERED,EAST
1391,104.0,2025-12-15 15:43:40,DELIVERED,SOUTH
1392,682.0,2025-12-26 22:17:34,DELIVERED,WEST
1393,858.0,2026-04-13 22:01:14,DELIVERED,WEST
1395,121.0,2025-07-05 03:20:29,DELIVERED,WEST
1396,736.0,2024-10-18 08:53:03,DELIVERED,WEST
1397,536.0,2025-10-04 02:29:37,DELIVERED,WEST
1398,27.0,2026-07-11 11:12:20,DELIVERED,EAST
1400,700.0,2025-09-10 16:48:58,SHIPPED,WEST
1401,333.0,2024-08-21 04:11:20,SHIPPED,SOUTH
1402,790.0,2026-05-26 01:10:31,DELIVERED,EAST
1403,177.0,2026-04-19 04:31:57,DELIVERED,SOUTH
1404,314.0,2024-12-28 07:49:48,DELIVERED,EAST
1405,655.0,2026-02-28 16:17:21,SHIPPED,WEST
1406,826.0,2025-01-28 05:17:14,SHIPPED,SOUTH
1407,115.0,2024-11-14 21:41:17,DELIVERED,EAST
1408,552.0,2025-06-13 11:33:44,PLACED,NORTH
1409,613.0,2025-11-17 09:10:47,DELIVERED,SOUTH
1410,546.0,2025-01-09 16:37:09,DELIVERED,EAST
1411,995.0,2024-10-12 05:04:31,DELIVERED,NORTH
1412,159.0,2026-04-24 13:20:30,DELIVERED,SOUTH
1413,232.0,2024-08-14 23:03:46,SHIPPED,EAST
1414,22.0,2024-09-03 16:25:01,DELIVERED,SOUTH
1415,869.0,2025-02-03 06:36:31,DELIVERED,WEST
1416,724.0,2024-08-31 05:22:33,DELIVERED,WEST
1417,922.0,2025-03-17 06:23:42,DELIVERED,NORTH
1418,138.0,2025-05-27 00:49:29,DELIVERED,SOUTH
1419,940.0,2026-04-29 13:47:00,DELIVERED,EAST
1420,847.0,2026-04-03 15:32:32,DELIVERED,SOUTH
1421,589.0,2024-08-05 05:43:09,DELIVERED,WEST
1422,176.0,2025-07-17 15:50:58,DELIVERED,EAST
1423,724.0,2025-11-27 04:05:25,PLACED,EAST
1425,966.0,2025-04-21 00:52:54,DELIVERED,EAST
1426,691.0,2024-11-04 16:20:30,DELIVERED,WEST
1427,553.0,2025-05-06 04:49:20,DELIVERED,NORTH
1428,367.0,2025-09-08 20:46:09,PLACED,NORTH
1429,748.0,2025-09-06 09:13:13,RETURNED,SOUTH
1430,31.0,2026-04-21 10:41:00,SHIPPED,NORTH
1431,414.0,2024-10-14 06:21:55,DELIVERED,WEST
1432,486.0,2026-05-02 16:16:14,PLACED,EAST
1433,441.0,2025-06-03 15:19:29,SHIPPED,WEST
1434,360.0,2024-09-18 03:13:07,DELIVERED,NORTH
1435,21.0,2025-04-01 17:36:22,DELIVERED,EAST
1436,2.0,2026-01-18 10:02:58,PLACED,WEST
1437,820.0,2025-02-01 18:36:34,DELIVERED,SOUTH
1438,636.0,2024-10-13 16:34:06,RETURNED,NORTH
1439,935.0,2026-02-01 12:47:15,SHIPPED,WEST
1440,901.0,2024-12-09 00:07:39,DELIVERED,WEST
1442,320.0,2024-12-04 10:35:23,DELIVERED,SOUTH
1443,510.0,2025-07-12 19:35:56,DELIVERED,EAST
1444,951.0,2025-12-19 05:15:33,DELIVERED,NORTH
1445,68.0,2026-02-12 10:04:16,SHIPPED,WEST
1446,414.0,2025-07-05 06:43:49,RETURNED,WEST
1447,932.0,2024-07-14 18:19:58,DELIVERED,NORTH
1448,329.0,2026-02-02 04:30:48,DELIVERED,WEST
1449,659.0,2026-02-19 05:24:18,DELIVERED,SOUTH
1450,642.0,2025-10-26 05:28:55,PLACED,NORTH
1451,330.0,2026-03-20 04:48:55,DELIVERED,EAST
1452,716.0,2026-01-25 12:21:58,SHIPPED,NORTH
1453,602.0,2024-12-15 00:15:57,SHIPPED,EAST
1454,548.0,2024-09-04 02:10:47,DELIVERED,EAST
1455,54.0,2025-03-24 22:58:18,DELIVERED,SOUTH
1456,698.0,2025-09-28 06:47:55,PLACED,SOUTH
1457,730.0,2024-11-17 20:18:00,DELIVERED,NORTH
1460,847.0,2025-07-18 15:59:32,DELIVERED,SOUTH
1461,253.0,2025-01-30 13:51:10,CANCELLED,EAST
1462,900.0,2026-01-11 13:12:32,DELIVERED,NORTH
1463,424.0,2026-05-30 23:11:15,SHIPPED,WEST
1464,11.0,2025-02-25 03:33:47,DELIVERED,WEST
1465,707.0,2025-01-08 19:43:40,SHIPPED,WEST
1466,550.0,2026-07-05 16:10:25,SHIPPED,WEST
1467,294.0,2025-02-24 10:27:32,SHIPPED,NORTH
1468,907.0,2026-06-03 16:56:57,DELIVERED,WEST
1469,531.0,2026-05-26 03:31:45,SHIPPED,SOUTH
1471,631.0,2025-11-25 07:09:17,DELIVERED,NORTH
1472,516.0,2025-01-21 07:27:15,SHIPPED,EAST
1474,359.0,2026-03-20 23:24:10,PLACED,WEST
1475,299.0,2026-05-21 13:45:43,DELIVERED,EAST
1476,450.0,2026-02-03 22:45:26,DELIVERED,EAST
1477,147.0,2025-01-11 19:58:19,SHIPPED,NORTH
1478,548.0,2025-05-11 07:29:13,DELIVERED,EAST
1479,147.0,2025-05-28 15:34:39,PLACED,NORTH
1480,834.0,2024-07-13 05:40:58,DELIVERED,NORTH
1481,76.0,2024-09-13 14:31:45,DELIVERED,WEST
1482,631.0,2024-10-28 14:35:16,SHIPPED,WEST
1483,354.0,2025-11-09 07:16:16,DELIVERED,SOUTH
1484,901.0,2025-04-27 12:56:00,DELIVERED,SOUTH
1485,398.0,2024-09-25 21:09:15,DELIVERED,NORTH
1486,308.0,2025-10-16 06:43:55,DELIVERED,SOUTH
1487,129.0,2025-12-28 06:31:40,CANCELLED,WEST
1488,472.0,2026-05-21 19:26:57,DELIVERED,EAST
1489,682.0,2025-02-09 21:50:25,SHIPPED,SOUTH
1490,583.0,2026-03-02 01:11:30,DELIVERED,EAST
1491,562.0,2025-03-04 16:37:42,DELIVERED,EAST
1492,145.0,2025-06-22 23:57:39,DELIVERED,WEST
1493,223.0,2024-11-05 18:30:45,DELIVERED,WEST
1494,454.0,2025-03-21 00:23:16,DELIVERED,SOUTH
1495,764.0,2026-04-13 01:08:31,DELIVERED,SOUTH
1496,325.0,2025-08-25 21:15:57,SHIPPED,WEST
1497,956.0,2025-12-03 18:05:43,DELIVERED,NORTH
1499,93.0,2026-07-08 01:24:35,SHIPPED,SOUTH
1500,315.0,2025-05-18 17:37:11,CANCELLED,WEST
1501,721.0,2025-11-03 16:19:46,DELIVERED,SOUTH
1502,156.0,2025-03-31 00:48:58,CANCELLED,WEST
1503,566.0,2025-02-06 07:30:24,SHIPPED,SOUTH
1504,680.0,2024-11-24 10:02:38,PLACED,NORTH
1505,391.0,2025-09-12 16:13:11,DELIVERED,EAST
1506,599.0,2026-06-28 12:07:14,PLACED,WEST
1507,581.0,2025-01-14 13:08:16,PLACED,EAST
1508,139.0,2025-10-07 15:37:14,CANCELLED,NORTH
1509,810.0,2025-01-29 11:02:20,DELIVERED,EAST
1510,972.0,2025-12-04 20:58:34,RETURNED,WEST
1512,287.0,2024-12-13 12:37:28,PLACED,EAST
1513,54.0,2026-06-18 20:47:41,SHIPPED,WEST
1514,280.0,2026-04-15 05:04:34,DELIVERED,NORTH
1515,33.0,2026-04-19 08:10:31,DELIVERED,NORTH
1516,205.0,2026-05-26 17:54:52,PLACED,EAST
1517,344.0,2024-12-18 18:11:20,RETURNED,WEST
1518,351.0,2024-08-19 00:27:14,SHIPPED,SOUTH
1519,274.0,2025-01-08 10:59:47,DELIVERED,EAST
1520,918.0,2025-03-04 00:15:21,DELIVERED,NORTH
1521,182.0,2024-11-01 02:43:50,DELIVERED,NORTH
1522,10.0,2025-10-14 22:24:28,DELIVERED,NORTH
1523,642.0,2025-08-07 01:32:24,DELIVERED,EAST
1524,109.0,2026-06-24 03:24:12,SHIPPED,NORTH
1526,735.0,2024-08-14 10:50:28,DELIVERED,WEST
1527,726.0,2025-09-25 15:17:53,SHIPPED,EAST
1528,607.0,2025-10-12 13:56:02,SHIPPED,NORTH
1529,998.0,2025-09-14 18:45:27,DELIVERED,SOUTH
1530,720.0,2024-09-05 17:45:13,DELIVERED,SOUTH
1531,651.0,2024-10-29 04:12:30,DELIVERED,EAST
1532,257.0,2024-10-05 23:13:40,DELIVERED,EAST
1533,166.0,2026-01-06 04:18:20,DELIVERED,NORTH
1534,838.0,2026-04-04 12:35:40,DELIVERED,WEST
1536,621.0,2024-07-23 13:23:41,SHIPPED,EAST
1537,761.0,2024-11-25 04:57:11,DELIVERED,WEST
1538,763.0,2025-04-04 08:42:39,PLACED,EAST
1539,902.0,2025-07-27 01:25:47,DELIVERED,WEST
1540,921.0,2026-05-18 14:11:01,DELIVERED,WEST
1541,26.0,2026-05-22 12:28:42,DELIVERED,SOUTH
1542,15.0,2026-04-03 02:01:33,CANCELLED,SOUTH
1544,23.0,2024-09-24 17:01:01,DELIVERED,EAST
1545,499.0,2025-01-22 20:34:17,DELIVERED,SOUTH
1546,682.0,2024-09-22 12:09:10,PLACED,EAST
1547,623.0,2026-04-02 10:27:50,CANCELLED,SOUTH
1548,14.0,2024-07-26 02:34:51,DELIVERED,EAST
1549,440.0,2025-12-17 03:23:07,DELIVERED,EAST
1550,827.0,2024-12-26 19:00:04,DELIVERED,WEST
1551,458.0,2025-07-15 23:14:14,CANCELLED,SOUTH
1552,925.0,2025-06-16 10:12:04,RETURNED,EAST
1553,592.0,2025-11-19 04:51:53,CANCELLED,EAST
1554,587.0,2026-04-14 10:52:39,DELIVERED,SOUTH
1555,256.0,2025-08-24 13:58:21,PLACED,NORTH
1556,152.0,2024-12-16 13:50:14,DELIVERED,EAST
1557,399.0,2025-06-29 16:03:36,SHIPPED,SOUTH
1558,797.0,2024-10-13 22:23:30,DELIVERED,EAST
1559,636.0,2025-04-09 13:35:34,SHIPPED,EAST
1560,322.0,2025-11-20 08:11:52,DELIVERED,SOUTH
1561,612.0,2026-03-07 18:31:26,PLACED,SOUTH
1562,517.0,2025-01-07 21:19:58,DELIVERED,NORTH
1564,477.0,2025-03-08 01:15:14,DELIVERED,WEST
1565,609.0,2026-01-27 07:09:42,CANCELLED,WEST
1566,724.0,2025-09-19 19:02:02,DELIVERED,EAST
1567,127.0,2025-06-02 05:53:17,DELIVERED,SOUTH
1569,335.0,2026-03-19 00:45:05,DELIVERED,EAST
1570,583.0,2025-03-02 07:51:56,DELIVERED,SOUTH
1571,950.0,2025-05-24 15:39:07,DELIVERED,SOUTH
1572,369.0,2025-08-11 03:38:22,DELIVERED,NORTH
1573,559.0,2025-06-30 09:21:44,DELIVERED,SOUTH
1574,92.0,2025-07-27 16:06:02,SHIPPED,EAST
1575,58.0,2025-08-08 05:19:47,PLACED,SOUTH
1576,44.0,2024-07-21 16:13:45,SHIPPED,SOUTH
1577,331.0,2024-12-19 18:00:39,DELIVERED,EAST
1578,686.0,2025-07-16 08:41:55,PLACED,SOUTH
1579,214.0,2026-07-12 03:01:52,DELIVERED,NORTH
1580,377.0,2026-07-12 05:38:20,DELIVERED,SOUTH
1581,938.0,2026-03-09 04:30:49,SHIPPED,EAST
1582,164.0,2025-08-18 09:36:54,SHIPPED,SOUTH
1583,267.0,2026-02-09 00:30:42,DELIVERED,WEST
1584,668.0,2024-12-21 12:50:12,SHIPPED,NORTH
1586,754.0,2025-09-16 17:01:31,DELIVERED,EAST
1587,56.0,2025-06-18 00:27:03,DELIVERED,EAST
1588,25.0,2024-09-11 06:10:05,SHIPPED,EAST
1589,970.0,2024-12-07 02:55:59,DELIVERED,WEST
1590,170.0,2026-01-04 01:31:18,DELIVERED,SOUTH
1591,110.0,2025-06-30 01:18:28,DELIVERED,NORTH
1592,953.0,2024-10-08 22:40:13,DELIVERED,SOUTH
1593,377.0,2025-01-19 16:32:59,DELIVERED,EAST
1594,428.0,2026-04-20 06:56:37,PLACED,NORTH
1595,270.0,2026-07-09 03:51:06,RETURNED,SOUTH
1596,652.0,2026-03-27 15:03:18,PLACED,WEST
1597,116.0,2026-02-14 21:44:45,DELIVERED,EAST
1598,720.0,2024-08-13 23:06:27,DELIVERED,SOUTH
1599,695.0,2025-10-15 07:06:55,DELIVERED,WEST
1600,997.0,2024-12-30 03:16:00,DELIVERED,EAST
1601,737.0,2025-04-13 16:04:35,PLACED,EAST
1602,193.0,2026-06-21 10:02:38,PLACED,NORTH
1603,856.0,2026-07-01 06:33:13,DELIVERED,SOUTH
1604,761.0,2025-09-04 01:19:51,DELIVERED,WEST
1605,558.0,2025-11-22 03:06:16,DELIVERED,SOUTH
1606,655.0,2026-02-15 04:34:20,DELIVERED,WEST
1607,786.0,2026-01-23 06:02:50,DELIVERED,WEST
1608,418.0,2025-07-06 06:17:58,DELIVERED,SOUTH
1609,368.0,2025-02-17 01:19:54,DELIVERED,SOUTH
1610,352.0,2025-02-18 17:18:35,DELIVERED,EAST
1611,852.0,2025-01-28 10:36:38,DELIVERED,SOUTH
1612,406.0,2025-11-01 08:23:04,SHIPPED,NORTH
1613,590.0,2025-04-30 00:08:37,DELIVERED,SOUTH
1614,701.0,2025-09-23 22:49:59,SHIPPED,EAST
1615,405.0,2026-04-08 09:03:11,SHIPPED,EAST
1616,705.0,2024-07-20 17:42:00,DELIVERED,WEST
1617,711.0,2024-09-19 06:21:43,PLACED,NORTH
1618,938.0,2025-02-01 20:50:02,SHIPPED,WEST
1619,215.0,2025-05-19 11:37:40,DELIVERED,NORTH
1621,464.0,2024-12-17 22:15:41,DELIVERED,WEST
1623,604.0,2024-07-27 01:09:45,DELIVERED,WEST
1624,512.0,2025-05-21 17:40:07,DELIVERED,WEST
1625,789.0,2026-05-24 01:52:42,DELIVERED,EAST
1627,89.0,2026-05-05 09:08:03,PLACED,NORTH
1628,768.0,2024-09-08 20:57:17,DELIVERED,EAST
1629,796.0,2025-07-05 03:00:20,DELIVERED,NORTH
1631,186.0,2024-12-30 07:28:15,DELIVERED,NORTH
1632,121.0,2025-09-12 06:21:23,CANCELLED,EAST
1633,41.0,2025-09-08 23:23:28,SHIPPED,SOUTH
1634,79.0,2025-11-13 08:50:16,PLACED,SOUTH
1635,45.0,2025-12-25 15:43:22,DELIVERED,WEST
1636,456.0,2025-07-07 14:44:01,SHIPPED,SOUTH
1637,759.0,2026-06-21 06:29:51,PLACED,WEST
1638,716.0,2026-06-22 10:40:11,DELIVERED,EAST
1639,109.0,2024-12-16 16:17:04,DELIVERED,WEST
1640,90.0,2025-05-27 10:47:34,DELIVERED,WEST
1641,250.0,2026-06-18 19:25:07,SHIPPED,SOUTH
1642,192.0,2024-08-24 08:54:14,RETURNED,EAST
1643,490.0,2025-01-22 19:59:11,SHIPPED,WEST
1644,41.0,2026-04-28 22:15:59,SHIPPED,WEST
1646,10.0,2025-06-29 03:39:42,DELIVERED,SOUTH
1647,821.0,2024-12-18 16:10:03,DELIVERED,SOUTH
1648,398.0,2025-12-19 10:05:11,DELIVERED,NORTH
1649,131.0,2025-11-18 22:37:00,DELIVERED,WEST
1650,75.0,2025-09-26 19:19:32,DELIVERED,EAST
1651,848.0,2025-12-28 02:10:18,DELIVERED,EAST
1652,29.0,2025-07-04 06:50:41,DELIVERED,WEST
1653,888.0,2025-11-14 21:55:31,DELIVERED,WEST
1654,774.0,2026-01-26 04:45:26,DELIVERED,WEST
1655,444.0,2025-09-09 00:02:14,DELIVERED,SOUTH
1656,41.0,2025-09-06 10:59:29,DELIVERED,EAST
1657,549.0,2025-08-31 11:32:59,DELIVERED,WEST
1658,396.0,2026-01-16 09:13:26,DELIVERED,SOUTH
1659,94.0,2025-06-04 05:14:15,DELIVERED,NORTH
1660,275.0,2025-07-01 08:32:32,DELIVERED,SOUTH
1661,928.0,2024-11-14 07:11:08,SHIPPED,EAST
1662,344.0,2026-03-24 06:33:28,SHIPPED,WEST
1663,193.0,2025-03-09 12:37:55,SHIPPED,EAST
1664,703.0,2026-03-01 09:10:34,DELIVERED,WEST
