item_id,order_id,product_id,quantity,unit_price,discount_percent
2219,2147,449,1,93.73,25.7
2220,3259,367,5,1265.77,70.87
2221,92,70,4,2362.72,72.86
2222,4970,169,8,2088.7,6.24
2223,2713,151,4,2166.71,51.95
2224,2894,531,2,591.03,65.14
2225,1077,597,5,1553.49,66.23
2226,2546,277,4,2183.4,17.67
2227,2127,549,5,1913.98,30.15
2228,3156,572,7,1594.31,4.68
2229,2089,179,8,1224.22,30.73
2230,2876,457,8,1379.18,19.35
2231,3332,126,9,2098.85,40.37
2232,1734,388,2,2331.69,84.47
2233,4058,203,4,167.01,2.01
2234,4663,121,4,1000.53,41.54
2235,2546,407,2,1547.15,54.55
2236,3536,492,10,2200.93,39.33
2237,1476,320,2,1166.46,97.37
2238,4048,415,3,1634.11,88.98
2239,348,467,9,265.23,84.21
2240,4251,585,2,904.68,60.97
2241,3036,177,6,488.78,31.54
2242,452,27,3,1965.02,18.91
2243,3617,245,2,635.33,26.94
2244,786,68,5,871.2,31.47
2245,543,571,3,292.05,56.58
2246,4946,2,2,1132.86,2.6
2247,3502,203,8,2068.5,11.7
2248,3205,305,2,788.66,55.35
2249,2425,166,4,878.46,98.77
2250,2006,249,4,1738.97,73.77
2251,726,34,3,259.58,33.73
2252,3696,336,5,1925.47,59.58
2253,4959,367,5,2124.2,76.3
2254,1905,98,8,1760.18,48.01
2255,1032,379,6,1384.13,18.66
2256,1773,338,2,773.47,38.84
2257,3858,523,4,1293.89,80.35
2258,3552,241,4,1054.2,85.17
2259,2556,317,5,2245.41,50.78
2260,3308,199,2,1881.46,78.4
2261,4625,143,8,1588.06,37.7
2262,4756,302,1,375.59,60.98
2263,734,180,3,673.23,26.26
2264,2796,52,4,1082.86,66.37
2265,490,590,9,1451.78,20.7
2266,973,97,8,354.63,1.85
2267,4851,518,9,488.0,75.67
2268,336,108,10,929.01,0.26
2269,2442,502,6,2460.81,7.86
2270,499,398,9,1287.02,95.0
2271,253,7,1,2162.44,32.67
2272,4267,18,5,207.32,70.07
2273,2247,217,4,2294.96,41.63
2274,1606,191,6,264.87,88.24
2275,2819,273,2,1440.05,61.94
2276,672,486,10,1492.13,96.87
2277,387,69,10,595.01,29.28
2278,2597,583,8,330.79,90.88
2279,2480,556,6,1589.85,78.62
2280,224,77,1,1057.16,51.98
2281,2788,222,2,2475.17,41.64
2282,1723,307,10,916.16,84.46
2283,4979,505,4,526.86,5.88
2284,955,381,10,499.15,20.15
2285,1467,353,1,2413.43,74.5
2286,4593,560,5,1857.82,56.16
2288,2708,331,9,897.13,99.08
2289,1723,167,7,1796.55,3.16
2290,3691,297,6,258.36,91.17
2291,1631,581,10,254.38,0.15
2292,4745,76,9,1737.09,81.43
2293,218,369,7,396.38,98.23
2294,3103,544,6,2189.55,4.28
2295,1183,15,4,91.45,79.29
2296,1171,335,9,1936.42,78.77
2297,1638,558,6,122.26,47.83
2298,1689,85,4,391.98,36.82
2299,3355,581,9,1609.72,30.59
2300,505,468,6,637.5,45.88
2301,1548,263,9,2437.89,72.28
2302,964,281,6,45.5,5.73
2303,1989,396,2,196.66,87.86
2304,2263,528,1,2051.18,30.44
2305,1108,197,2,1666.95,50.63
2307,4688,395,6,373.81,84.19
2308,2204,104,7,2342.55,66.32
2309,502,65,10,2279.43,5.86
2310,993,342,4,372.67,25.57
2311,898,114,8,249.63,85.1
2312,1291,257,9,1877.84,3.78
2313,1111,422,7,2035.29,13.17
2314,3383,578,7,753.44,8.8
2316,3726,594,1,2065.72,33.73
2317,3197,476,6,2265.15,18.68
2318,1575,398,9,1267.3,9.94
2319,3221,174,4,446.29,50.53
2320,4938,58,8,791.32,19.97
2321,112,351,10,1828.0,36.72
2322,2215,166,10,1316.52,6.87
2323,1249,340,9,2382.04,49.18
2325,3054,597,2,208.12,95.75
2326,4691,522,6,1871.81,74.96
2327,2754,94,2,1384.01,59.3
2328,3475,263,6,624.58,31.74
2329,1625,132,3,1383.71,14.16
2330,1406,581,9,1341.51,66.32
2331,624,470,1,2472.57,38.4
2332,1999,270,2,372.57,31.24
2333,4225,114,6,2468.97,24.42
2334,3111,141,5,1806.95,22.71
2335,1135,288,4,2126.15,21.96
2336,1728,68,1,711.41,30.24
2337,2311,255,5,1167.78,47.81
2338,3042,344,1,1662.84,61.72
2339,3886,25,3,2356.64,12.69
2340,4616,478,1,1004.76,93.5
2341,4245,461,8,1742.62,35.15
2342,2505,80,10,168.46,34.77
2343,2376,390,8,1134.73,70.06
2344,4627,421,7,1270.01,94.56
2345,869,290,8,1252.77,4.77
2346,1050,47,6,246.92,14.4
2347,68,289,8,364.55,95.62
2348,1831,242,6,1625.88,90.98
2349,703,312,4,588.43,11.17
2350,3327,483,2,775.43,30.74
2351,325,500,7,295.04,60.36
2352,4752,339,9,2244.82,79.18
2353,4466,465,2,329.67,58.29
2354,2638,378,4,2340.1,51.58
2355,2470,134,1,533.48,87.01
2356,4174,551,5,1806.07,28.56
2357,1692,457,7,182.28,28.12
2358,212,532,9,1678.44,35.7
2359,553,510,8,1326.26,63.21
2360,1280,500,5,2065.0,77.39
2361,2263,315,10,2343.6,44.16
2362,3505,54,4,723.61,53.87
2363,3757,120,7,307.63,52.4
2364,1383,502,7,1794.95,64.46
2365,3799,296,5,1474.42,43.82
2366,3072,129,9,1162.4,23.51
2367,839,529,4,2075.53,90.36
2368,4060,335,2,2138.86,12.09
2369,2272,361,4,865.37,43.82
2370,245,472,8,1506.81,71.92
2371,453,317,8,1580.97,37.33
2373,3857,177,5,2404.23,58.78
2374,4708,568,2,899.87,44.78
2375,3005,375,3,861.41,64.57
2376,857,511,3,1178.17,63.47
2377,1279,414,6,777.0,15.57
2378,2522,159,5,1268.16,13.52
2380,3325,43,5,1149.45,37.6
2381,876,286,3,1288.73,41.94
2382,1900,450,10,433.9,3.35
2383,1318,121,10,1839.56,34.25
2384,1470,61,10,942.46,0.11
2385,4656,398,6,2276.9,11.35
2386,4259,260,6,688.6,35.12
2387,4755,271,4,189.75,90.55
2388,1398,34,1,1349.04,37.53
2389,2437,60,7,2369.63,41.19
2390,792,372,4,308.35,96.32
2391,4935,386,8,1187.21,79.27
2392,2764,536,10,1081.72,23.44
2393,1736,277,5,2248.07,17.95
2394,2350,223,8,205.89,68.48
2395,1360,147,8,1407.78,25.38
2396,4151,581,10,489.27,40.02
2397,3257,34,5,214.28,77.38
2398,4341,462,8,2388.99,90.56
2399,851,66,9,2018.3,3.31
2400,4756,155,6,2363.0,52.96
2401,1347,152,6,533.83,49.38
2402,4295,31,1,999.86,24.22
2403,4508,409,3,1376.73,40.98
2404,1388,429,5,271.03,72.4
2405,2548,133,6,1173.04,24.76
2406,457,136,10,310.71,88.39
2407,3159,36,7,786.56,66.94
2408,3501,376,2,666.21,8.25
2409,2173,204,1,1228.31,86.69
2410,3396,470,3,2312.33,3.29
2411,3388,173,1,601.78,45.11
2412,2247,407,3,1672.19,77.16
2414,3315,328,10,1884.3,73.2
2415,3312,497,3,1516.95,76.05
2416,4168,345,2,293.99,34.76
2417,1463,596,3,202.17,59.69
2418,1072,146,3,2310.89,24.68
2419,3630,339,5,1978.7,47.84
2420,3320,384,7,1702.29,16.18
2421,2983,534,5,2246.36,52.05
2422,116,512,4,1467.41,21.63
2423,1647,200,5,1185.04,21.81
2424,4722,187,2,2131.23,41.46
2425,4241,25,7,1359.81,2.21
2426,2752,245,10,136.62,4.95
2427,2987,14,3,1543.62,69.19
2428,47,160,1,1405.18,23.49
2429,713,272,4,363.61,11.15
2430,1447,511,8,2071.3,22.77
2431,3340,516,3,1559.03,87.4
2432,4086,427,6,1856.15,12.6
2433,2020,405,4,1830.1,87.22
2434,2535,31,9,1700.83,17.39
2435,2832,515,9,270.99,91.0
2436,4106,27,7,1477.92,50.62
2437,4599,64,1,664.31,62.5
2438,1450,449,4,375.01,26.87
2439,1041,191,5,1214.92,60.23
2440,1906,138,3,1726.87,71.09
2441,1210,105,8,2003.15,99.67
2442,412,99,4,986.96,86.51
2443,1523,581,4,2331.54,44.26
2444,3233,347,6,2038.88,98.87
2445,4479,409,2,441.99,95.91
2446,871,231,10,506.24,42.52
2447,2794,476,1,816.03,14.89
2448,2498,491,10,173.59,68.02
2449,1103,4,9,1139.15,19.33
2450,715,551,10,665.09,39.96
2451,3366,223,6,1087.25,69.51
2452,519,388,9,1150.74,73.74
2453,2955,364,7,1553.93,93.9
2454,4891,389,10,2495.49,41.25
2455,1506,142,8,501.31,27.47
2456,4697,356,5,1718.84,84.75
2457,38,276,4,500.78,67.99
2458,849,429,3,396.78,19.75
2459,2225,280,8,378.31,14.51
2460,1075,111,3,2027.11,79.4
2461,4205,95,8,1673.7,87.39
2463,1448,375,6,1355.72,72.87
2465,2643,90,5,2413.52,31.78
2466,2415,231,7,172.94,43.95
2467,529,390,2,583.28,80.64
2468,698,368,6,2180.36,86.54
2469,4145,171,4,815.88,10.78
2470,1153,151,7,91.19,92.3
2471,4849,261,3,859.07,55.11
2472,4197,311,1,872.96,11.85
2473,820,578,9,1662.89,51.42
2474,1442,379,2,2354.16,59.69
2475,2478,330,4,629.53,41.82
2476,4238,445,2,286.34,22.3
2477,3163,84,8,1083.38,42.93
2478,1975,232,1,1137.16,1.98
2479,641,131,4,1250.41,25.97
2480,3071,246,1,2013.42,17.41
2481,4873,310,8,2142.1,66.3
2482,3696,144,7,2468.32,42.62
2483,2236,92,3,1390.98,16.97
2484,867,387,4,2223.28,55.2
2485,4573,395,8,1728.72,49.14
2487,2744,335,2,2000.15,26.05
2488,2417,240,2,1358.34,73.32
2489,4940,478,5,322.99,37.86
2490,3605,429,6,2048.13,63.23
2491,2114,133,10,895.9,66.01
2492,3214,202,1,1027.63,73.12
2493,2639,165,4,1272.66,52.29
2494,1722,153,4,1548.18,99.17
2495,2529,208,8,2334.36,53.58
2496,886,475,6,2206.28,46.61
2497,4193,402,4,1762.0,65.75
2498,2210,233,3,1224.47,40.7
2499,4118,510,7,251.41,46.15
2500,3582,380,2,2154.42,96.52
2501,2727,356,6,2443.3,60.55
2502,3482,582,6,1308.22,33.69
2503,4409,423,3,596.32,80.21
2504,3783,155,10,1306.07,32.53
2505,4755,210,5,1755.01,76.87
2506,698,320,5,2243.77,70.48
2507,584,365,5,638.56,72.22
2508,3790,399,1,376.11,90.98
2509,2956,507,9,661.64,30.92
2510,3973,477,6,2479.62,79.03
2511,3784,442,4,957.1,81.35
2512,3710,453,4,1430.14,60.77
2513,4,597,6,80.12,70.4
2514,807,290,6,67.55,16.96
2515,3344,106,4,912.75,4.18
2516,513,512,2,134.18,15.29
2517,4814,147,3,2059.08,8.8
2518,36,184,4,1467.01,35.59
2519,768,312,2,1108.6,90.29
2520,4688,57,8,1773.65,99.92
2521,3946,517,6,477.59,61.8
2522,4052,354,5,1205.42,77.0
2523,4458,290,6,716.05,82.47
2524,2013,572,4,1364.65,30.75
2525,4676,44,7,525.87,29.1
2526,4581,142,4,743.53,20.85
2527,402,416,2,1657.95,78.99
2528,337,207,5,921.69,74.43
2529,2382,122,4,2413.33,68.28
2530,1915,44,4,2393.22,70.35
2531,1245,103,8,1567.63,53.13
2532,139,445,2,1666.23,56.9
2533,3082,473,4,2478.59,66.58
2534,224,558,2,2008.03,92.9
2535,1930,555,3,1397.2,88.73
2536,52,144,10,1996.39,67.01
2537,2593,246,6,1958.02,42.31
2538,570,194,5,878.21,90.99
2539,4288,401,8,630.04,97.97
2540,137,161,7,586.54,70.24
2541,1848,73,10,1192.46,34.5
2542,83,46,2,1507.75,2.36
2543,2992,491,4,354.72,89.5
2544,2786,242,10,1445.03,63.92
2546,2622,222,3,2370.61,29.55
2547,2458,591,1,979.12,52.11
2548,1929,571,10,911.86,34.51
2549,223,76,6,14.02,92.28
2550,2481,316,6,1380.92,31.0
2551,3659,278,10,151.79,10.48
2552,3820,15,9,2434.04,67.85
2553,3704,468,3,827.23,61.23
2554,2058,543,3,610.34,7.44
2555,2248,109,4,1810.53,22.96
2556,554,57,8,2468.29,90.91
2557,4878,350,10,2045.69,44.81
2558,938,160,6,1083.98,46.33
2559,4975,437,1,1927.61,93.19
2560,190,186,4,404.32,10.35
2561,4363,179,7,304.02,16.42
2562,809,213,5,543.07,36.44
2563,3011,408,6,2342.47,39.78
2564,1402,334,2,2114.0,3.29
2565,2433,77,10,1879.26,49.85
2566,3503,201,4,1890.66,76.08
2567,3420,300,3,1926.42,35.39
2568,4078,448,7,1050.06,35.81
2569,3983,5,6,810.68,56.07
2570,429,406,6,1165.26,72.97
2571,2295,346,10,175.88,37.41
2572,1126,340,1,1037.95,45.64
2573,3480,269,5,950.98,61.04
2574,4469,49,10,1965.04,29.94
2575,56,400,7,558.73,70.41
2576,260,303,3,264.5,14.22
2577,1334,29,8,1602.1,15.79
2578,1511,230,6,1407.08,17.46
2579,3132,138,5,2246.09,37.8
2580,786,301,6,1283.62,26.36
2581,2582,100,8,337.57,59.74
2582,4591,247,6,1828.02,54.62
2583,1860,340,4,1255.56,66.08
2584,4940,69,10,1088.81,34.74
2585,4916,348,6,366.45,55.01
2586,2636,82,8,333.08,0.7
2587,736,509,1,1671.74,75.41
2588,519,126,8,208.1,89.37
2589,3471,27,7,1415.68,61.02
2590,441,323,2,1676.93,28.18
2591,3191,105,6,1549.94,45.23
2592,2967,503,5,923.89,51.98
2593,2383,367,5,1505.07,27.26
2595,4209,192,5,1367.91,92.62
2596,4672,37,7,2084.57,54.72
2597,286,383,3,783.97,33.46
2598,4701,210,2,1150.44,83.49
2599,3628,594,8,2488.32,65.74
2600,3293,95,1,2271.39,42.38
2601,2991,103,5,437.87,54.2
2602,4923,321,9,2445.88,78.48
2603,4409,164,10,1216.1,73.71
2604,1077,140,7,1045.49,83.88
2605,3184,577,2,1685.32,89.12
2609,2739,481,7,521.68,26.09
2610,4608,355,5,2318.96,66.04
2611,2938,581,4,2167.8,69.5
2612,697,249,5,1833.64,73.55
2613,23,116,9,1407.29,8.86
2614,1889,240,2,1992.97,61.01
2615,769,273,3,595.47,27.55
2617,2013,523,10,1218.43,81.3
2618,562,197,1,1690.91,17.22
2619,1161,186,1,2199.18,30.52
2620,1960,326,9,289.42,49.08
2621,2093,362,9,1194.77,80.31
2622,1157,349,1,2479.15,59.12
2623,1527,524,1,743.69,13.31
2624,1020,553,2,2003.79,65.35
2625,784,245,4,1241.12,67.6
2626,1837,61,4,2100.67,73.89
2627,2721,94,8,1250.06,22.3
2628,1906,419,6,1257.08,76.01
2629,2742,160,1,1536.87,92.74
2630,4531,377,8,2498.23,40.4
2631,3701,9,2,1588.34,41.71
2632,867,136,1,676.89,45.71
2633,2768,219,7,978.3,82.81
2634,2009,341,3,119.13,85.37
2635,2100,387,2,1359.0,68.87
2636,4833,136,10,2051.43,8.26
2637,4797,263,9,896.37,66.86
2638,4865,450,10,360.59,29.47
2639,452,296,3,1228.84,78.69
2640,883,459,5,2093.22,41.19
2641,16,270,10,2035.14,32.56
2642,2500,431,5,1737.48,36.31
2643,2396,326,5,408.53,13.46
2644,4376,404,9,752.0,31.8
2645,1879,26,1,632.51,98.12
2646,2407,159,8,200.34,93.91
2647,3579,512,2,857.18,52.69
2648,3973,496,10,2239.69,13.25
2649,2966,258,8,2091.27,16.32
2650,2600,2,2,1794.28,85.18
2651,803,191,4,727.05,13.74
2652,3730,150,4,118.48,29.75
2653,2831,222,2,2059.52,4.93
2654,1936,166,1,594.5,91.7
2655,4551,502,10,2345.63,20.97
2656,6,544,6,860.26,52.94
2657,4474,184,8,2423.66,94.42
2658,4321,288,3,2002.24,77.09
2659,500,571,6,1313.06,76.52
2660,4739,529,10,2433.36,66.8
2661,817,277,9,461.55,12.01
2662,1106,3,9,1035.23,18.97
2663,2615,348,10,478.3,30.87
2664,3718,102,4,1923.95,44.48
2665,4630,221,1,471.26,14.83
2666,262,26,4,1536.14,8.1
2667,3082,198,8,561.66,29.34
2669,1959,587,5,1844.48,92.28
2670,685,172,2,920.85,61.94
2671,3537,80,9,134.13,30.33
2672,4122,184,2,1182.19,16.28
2673,2949,181,5,2498.94,44.07
2674,632,365,10,366.93,90.6
2675,4633,475,4,1237.58,57.63
2676,2936,58,2,2328.74,87.92
2677,2262,304,1,2433.97,75.14
2678,485,120,8,1666.77,12.65
2679,2782,483,2,926.05,2.45
2681,3890,243,5,1376.24,85.76
2682,747,560,8,681.01,90.98
2683,3182,233,9,2153.86,92.59
2684,638,549,2,405.75,40.7
2685,2706,116,8,242.49,59.58
2686,1685,89,9,141.27,38.06
2687,2974,38,4,965.15,45.44
2688,1429,359,5,408.57,99.59
2689,2305,403,10,848.3,81.68
2690,1824,79,5,1086.92,9.22
2691,4876,55,6,523.69,33.83
2692,2312,163,6,2084.2,20.4
2693,2095,448,3,1066.11,86.69
2694,3948,400,3,193.95,30.41
2695,2274,365,8,2487.65,33.53
2696,2411,175,3,1733.29,36.0
2697,1207,376,7,729.55,44.99
2698,1880,494,1,216.94,84.2
2699,1549,298,7,2127.68,80.36
2700,1820,71,10,280.23,4.64
2701,2812,241,6,2221.08,56.62
2702,754,99,6,1932.88,63.92
2703,1504,262,6,22.03,34.73
2704,3812,63,5,1762.33,41.59
2706,4118,230,6,1073.63,32.07
2707,3678,589,9,1417.23,76.12
2708,2863,300,8,2305.72,63.2
2709,2485,219,1,967.63,16.76
2710,4220,262,8,1467.13,49.47
2711,3712,536,9,2156.01,87.4
2712,2601,239,8,151.25,51.16
2713,4451,414,6,2408.9,52.24
2714,888,111,10,2116.83,89.52
2715,1301,291,4,1037.69,7.1
2716,1265,476,10,847.15,21.64
2718,3160,196,6,802.24,80.16
2719,2875,464,9,148.41,20.39
2720,2013,386,3,200.0,68.4
2721,2554,418,1,691.25,96.51
2722,1292,578,10,2079.86,65.65
2723,1732,438,2,1237.74,53.06
2724,1820,158,1,1775.81,77.2
2725,2181,41,9,186.41,9.14
2726,278,255,2,2374.52,48.45
2727,4334,271,10,1036.15,45.89
2728,3901,240,1,1194.74,97.11
2729,4679,147,2,1124.1,60.96
2730,388,87,8,117.4,96.95
2731,3626,482,10,737.22,0.16
2732,4208,221,8,339.34,62.97
2733,585,558,7,31.63,9.38
2734,1997,465,9,112.13,49.96
2735,1227,144,1,339.7,11.67
2736,1788,43,7,803.39,84.49
2737,628,560,1,2272.57,73.39
2738,2201,115,10,22.93,38.2
2739,4245,489,8,2109.29,3.97
2740,2498,82,2,213.09,80.33
2741,1471,573,7,383.05,15.18
2742,2108,139,2,2281.14,91.71
2743,3164,125,6,1087.26,14.59
2744,3971,21,2,2170.4,15.59
2745,2470,400,6,797.2,3.6
2746,1284,86,3,2112.78,66.34
2747,2158,538,3,135.5,69.53
2748,2693,3,6,2457.36,17.06
2749,1134,429,3,546.02,96.49
2750,3793,329,3,725.83,44.26
2751,1592,158,2,15.93,1.66
2752,1068,15,2,595.41,77.81
2753,3787,287,7,774.98,88.44
2754,4008,568,3,37.08,91.2
2755,2452,443,10,583.67,69.8
2756,3680,448,7,444.84,37.83
2757,4987,445,3,2364.23,31.19
2758,341,264,10,1982.1,49.28
2759,4878,336,7,2163.64,98.74
2760,2169,312,6,2274.12,34.42
2761,967,252,8,1722.79,90.02
2762,1619,261,8,426.61,50.2
2763,1430,534,10,2273.21,46.43
2764,1422,480,4,1921.1,42.62
2765,4377,297,6,328.94,86.12
2766,2373,439,10,1724.6,34.28
2767,1550,31,5,1803.0,15.53
2768,1915,394,2,1045.13,75.68
2769,1649,568,10,2475.26,17.22
2770,2039,313,4,1975.76,33.29
2771,3176,428,4,1291.59,16.19
2772,4292,426,3,2041.76,77.04
2773,1219,6,6,2433.25,97.78
2774,927,207,10,589.57,63.56
2775,639,375,7,1683.26,48.18
2776,2546,92,1,296.85,7.9
2777,3117,158,9,537.54,35.37
2778,4496,76,10,291.76,54.54
2779,4726,66,7,947.17,89.84
2780,2985,24,8,929.12,43.92
2781,1124,124,10,2180.67,37.06
2782,4945,571,1,2075.35,6.21
2783,2416,227,10,47.67,13.91
2784,116,385,8,846.39,56.59
2785,3384,194,3,1388.49,83.42
2786,1620,169,9,2179.62,80.99
2787,823,90,7,780.4,7.92
2788,1874,516,1,2162.83,87.99
2789,2264,112,8,672.68,97.68
2790,2391,138,3,1483.88,3.07
2791,2108,391,7,2222.64,28.13
2792,1653,519,4,2181.48,6.32
2793,1101,554,8,1818.39,83.31
2794,2915,546,5,718.12,47.46
2795,4784,300,4,1226.54,33.6
2796,3968,166,9,1632.71,33.37
2797,4620,570,10,2357.09,54.32
2798,2358,349,3,868.61,29.51
2799,175,10,5,290.79,63.62
2800,898,485,10,1119.35,32.17
2801,4636,33,5,1806.04,44.02
2802,3149,132,10,2441.41,43.11
2803,1761,243,3,1420.63,80.12
2804,1048,355,1,1848.2,94.23
2805,1502,379,10,1006.78,20.61
2806,1788,109,8,447.52,35.88
2807,4010,33,5,316.3,99.98
2808,2876,125,2,1231.43,66.7
2809,3370,146,6,2230.12,83.23
2810,709,348,3,1077.56,30.9
2811,4487,488,4,184.09,93.18
2812,4986,221,4,877.87,69.63
2813,687,58,9,2285.82,78.35
2814,1427,339,5,1088.71,72.16
2815,3478,288,8,505.78,77.87
2816,1264,1,2,1613.85,61.64
2817,4371,488,9,1400.3,15.32
2818,843,323,8,563.36,65.73
2819,4833,451,3,2154.69,74.86
2820,3145,385,6,1543.73,10.38
2821,4478,322,3,2414.86,73.82
2822,2256,299,9,206.02,28.56
2823,814,86,10,227.01,38.15
2824,234,175,9,973.23,84.3
2825,3221,11,2,1792.26,75.02
2826,1892,379,7,1851.86,54.99
2827,729,438,3,2049.69,39.9
2828,507,451,4,1839.34,24.05
2829,3587,81,10,1623.48,29.1
2830,2220,316,5,2310.12,19.88
2831,2395,346,1,2039.04,76.33
2832,3842,298,8,311.55,88.86
2833,2838,103,7,1258.55,9.71
2834,1434,376,4,562.01,78.53
2835,1613,41,4,837.97,73.46
2836,3111,414,8,2188.15,45.32
2837,2758,24,1,1146.64,98.85
2838,3167,590,7,1605.43,35.71
2839,1213,437,9,213.88,4.73
2840,3052,355,9,2150.19,73.52
2841,2087,509,3,685.15,10.73
2842,2229,15,5,1689.18,83.78
2843,4264,291,4,1291.85,21.04
2844,3177,52,10,27.74,88.19
2845,1273,8,9,2255.17,48.83
2846,4352,565,7,313.16,21.55
2847,1189,489,10,212.25,9.51
2848,1806,573,10,2104.11,10.58
2849,4948,132,10,249.85,33.25
2850,607,477,2,1845.18,45.66
2851,263,533,1,1083.29,43.95
2852,1034,422,6,336.61,59.71
2853,4247,231,2,428.46,10.74
2854,2761,83,7,1223.86,48.92
2855,3776,297,2,1427.7,11.57
2856,4006,437,6,2002.26,78.34
2857,2024,504,6,1063.45,36.99
2858,1045,329,2,1098.86,87.74
2859,1758,113,6,1144.85,46.88
2860,1592,424,6,438.67,9.3
2861,1920,342,4,68.5,20.17
2863,3653,309,9,1617.85,29.58
2864,2073,552,6,364.6,51.53
2865,4569,182,8,273.27,12.71
2866,4179,557,6,2349.19,95.84
2867,2879,60,5,552.67,6.51
2868,3107,383,2,144.18,70.46
2869,3426,577,7,2300.19,68.97
2870,2184,301,4,1203.51,49.2
2871,1355,348,4,1863.22,64.12
2872,2040,270,9,2161.16,8.73
2873,3758,139,7,1531.08,72.49
2874,3454,392,10,923.04,76.44
2875,4087,51,1,2168.85,89.2
2876,3080,452,4,2138.85,48.7
2877,778,35,5,2157.22,89.6
2878,4796,481,9,2256.01,74.93
2879,451,13,2,552.41,91.71
2880,2012,344,5,1845.28,51.11
2881,929,498,8,503.26,72.99
2882,435,217,3,208.54,1.08
2883,3569,369,7,250.15,94.62
2884,4164,511,5,1793.2,64.25
2885,4195,312,8,880.64,50.06
2886,2913,477,8,1754.42,47.71
2887,4906,89,2,1150.68,96.19
2888,444,385,5,1476.38,90.79
2889,4679,363,3,250.12,53.89
2890,4041,530,4,2405.78,39.25
2891,4968,586,7,1317.63,14.61
2892,3157,339,1,160.57,22.83
2893,1146,268,1,243.52,27.26
2894,3629,417,3,941.06,9.52
2895,1457,577,4,712.76,37.36
2896,4668,428,7,2158.58,7.07
2897,4647,169,1,1890.37,59.06
2898,2600,211,1,1308.56,42.42
2899,1176,582,8,1127.12,49.09
2900,1607,344,3,757.05,32.09
2901,1857,124,2,867.68,19.74
2902,2492,572,9,2059.54,64.08
2903,2972,251,10,2449.85,6.64
2904,2718,591,1,2307.33,31.18
2905,2292,107,1,2442.88,45.12
2906,2061,188,4,2212.29,79.82
2907,1676,307,4,2044.95,14.91
2908,3604,127,2,2006.68,57.23
2909,3224,167,8,2114.15,75.96
2910,2412,145,8,2404.93,64.18
2911,849,507,3,348.11,89.23
2912,663,349,9,2234.52,90.29
2913,4017,582,6,1060.36,8.02
2914,495,282,3,1471.09,81.65
2915,2614,95,10,1529.72,39.22
2916,2875,496,8,138.27,42.41
2917,3552,520,9,1095.33,83.59
2918,3048,460,4,1161.6,67.61
2919,540,590,8,1480.92,96.74
2920,4036,389,10,1806.07,47.83
2921,12,131,8,436.44,43.86
2922,2267,314,7,848.72,44.25
2923,1,11,5,556.34,54.51
2924,328,431,9,2469.14,96.71
2925,2790,578,7,775.72,59.68
2926,2491,524,9,1221.55,27.17
2927,64,215,4,1807.03,14.12
2928,3299,514,7,1182.31,64.82
2929,3049,503,4,1332.93,78.61
2930,3167,333,5,543.77,58.0
2931,3429,295,5,520.76,91.1
2932,1230,178,2,871.57,46.05
2933,1132,168,1,1059.69,30.59
2934,3060,4,4,1434.27,83.83
2935,3634,238,6,254.13,77.01
2936,3473,433,3,451.52,80.79
2937,3511,3,5,511.57,55.54
2938,576,63,9,131.9,25.51
2939,4327,439,9,689.36,62.9
2940,4940,399,10,1535.4,60.3
2941,1664,252,4,1268.63,72.44
2942,3520,568,9,1285.8,55.17
2943,4337,154,7,870.29,12.28
2944,3553,552,8,265.22,99.79
2945,1164,256,6,838.23,49.12
2946,1931,492,10,1363.12,49.05
2947,4750,536,6,72.41,94.2
2948,4890,414,5,85.9,19.7
2949,1446,360,4,153.21,39.46
2950,1264,419,3,1660.04,43.39
2951,464,461,9,1016.36,45.69
2952,4410,424,8,2404.95,67.07
2953,3950,78,4,1336.61,6.76
2954,4721,449,10,669.28,43.02
2955,1866,223,10,92.17,21.55
2956,3478,162,8,2436.67,14.03
2957,1929,248,2,387.05,98.39
2958,3192,359,8,280.6,53.65
2959,4396,419,10,1888.19,8.11
2960,176,410,3,603.16,36.43
2961,3827,413,8,2122.71,59.94
2962,1208,407,6,1654.7,52.34
2964,2908,538,4,1939.2,79.21
2965,4824,524,1,1077.55,89.94
2966,2194,321,10,1728.31,92.98
2967,236,318,2,1263.02,46.72
2968,4976,500,4,943.02,22.57
2969,2635,241,5,2478.58,84.09
2970,822,63,10,1223.43,72.16
2971,3643,468,10,364.63,16.07
2972,3104,87,7,1892.94,32.38
2973,280,11,4,377.92,1.11
2974,491,488,8,2107.5,80.49
2975,3580,577,10,615.66,53.75
2976,887,259,1,902.28,87.08
2977,81,120,7,2327.31,51.57
2978,308,510,2,861.68,0.64
2979,663,357,1,921.21,88.46
2980,1795,600,6,2235.31,15.68
2981,2099,327,3,896.25,43.61
2982,1042,99,3,766.23,97.26
2983,688,195,10,1558.53,77.36
2984,700,458,10,1011.05,59.97
2985,1954,565,4,207.05,43.4
2986,341,494,6,43.02,73.8
2987,534,14,7,2100.3,82.22
2988,918,66,4,2021.49,51.89
2989,4117,116,8,168.98,82.74
2990,4735,235,1,2083.72,14.53
2991,4467,452,5,2224.02,80.54
2992,4755,579,10,997.34,50.53
2994,388,329,2,964.48,5.22
2995,4678,99,4,382.93,40.84
2996,4476,363,5,1863.29,52.83
2997,4519,70,7,1374.34,27.18
2998,1981,557,1,2359.97,83.0
2999,3761,72,6,1559.29,18.67
3000,422,382,8,641.18,45.74
